audio_subdir,file,labels
all_birds,MINI06_20250421_070002_2868s_2871s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,MINI06_20250421_140002_873s_876s.wav,King Rail
all_birds,MINI06_20250421_140002_876s_879s.wav,King Rail
all_birds,MINI06_20250422_110002_714s_717s.wav,King Rail
all_birds,MINI06_20250422_110002_2493s_2496s.wav,King Rail
all_birds,MINI06_20250422_110002_3318s_3321s.wav,Red-winged Blackbird
all_birds,MINI06_20250422_110002_3366s_3369s.wav,"American Bittern, King Rail"
all_birds,MINI06_20250422_120002_585s_588s.wav,Sora
all_birds,MINI06_20250422_140002_225s_228s.wav,King Rail
all_birds,MINI06_20250422_140002_231s_234s.wav,King Rail
all_birds,MINI06_20250422_140002_234s_237s.wav,Sora
all_birds,MINI06_20250422_140002_237s_240s.wav,Sora
all_birds,MINI06_20250423_110002_2094s_2097s.wav,Red-winged Blackbird
all_birds,MINI06_20250423_130002_1710s_1713s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,MINI06_20250425_110002_1911s_1914s.wav,Red-winged Blackbird
all_birds,MINI06_20250505_100002_369s_372s.wav,Red-winged Blackbird
all_birds,MINI06_20250505_120002_2664s_2667s.wav,Red-winged Blackbird
all_birds,MINI06_20250505_120002_2844s_2847s.wav,Red-winged Blackbird
all_birds,MINI06_20250505_120002_2847s_2850s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,MINI06_20250505_140002_2652s_2655s.wav,King Rail
all_birds,MINI06_20250505_160002_3576s_3579s.wav,King Rail
all_birds,MINI06_20250505_160002_3582s_3585s.wav,"King Rail, Least Bittern, Virginia Rail"
all_birds,MINI06_20250505_180002_660s_663s.wav,King Rail
all_birds,MINI06_20250505_180002_666s_669s.wav,King Rail
all_birds,MINI06_20250512_120002_1635s_1638s.wav,Red-winged Blackbird
all_birds,MINI06_20250513_080002_2451s_2454s.wav,King Rail
all_birds,MINI06_20250514_080002_2730s_2733s.wav,King Rail
all_birds,MINI06_20250522_120002_1668s_1671s.wav,Red-winged Blackbird
all_birds,MINI06_20250522_120002_1671s_1674s.wav,Red-winged Blackbird
all_birds,MINI06_20250523_120002_684s_687s.wav,Red-winged Blackbird
all_birds,MINI06_20250523_120002_1665s_1668s.wav,"King Rail, Red-winged Blackbird"
all_birds,MINI06_20250523_170002_3213s_3216s.wav,Red-winged Blackbird
all_birds,MINI06_20250524_100002_969s_972s.wav,Red-winged Blackbird
all_birds,MINI06_20250527_140002_2727s_2730s.wav,Red-winged Blackbird
all_birds,MINI06_20250527_180002_930s_933s.wav,Red-winged Blackbird
all_birds,MINI06_20250527_190002_2022s_2025s.wav,Red-winged Blackbird
all_birds,MINI06_20250527_190002_3057s_3060s.wav,Red-winged Blackbird
all_birds,SMA06000_20250326_193100_21s_24s.wav,Red-winged Blackbird
all_birds,SMA06000_20250326_193100_318s_321s.wav,Red-winged Blackbird
all_birds,SMA06000_20250326_193100_321s_324s.wav,Red-winged Blackbird
all_birds,SMA06000_20250326_193100_381s_384s.wav,Virginia Rail
all_birds,SMA06000_20250326_193100_384s_387s.wav,"Red-winged Blackbird, Virginia Rail"
all_birds,SMA06000_20250326_193100_387s_390s.wav,"Common Gallinule, Least Bittern, Virginia Rail"
all_birds,SMA06000_20250326_193100_390s_393s.wav,Virginia Rail
all_birds,SMA06000_20250326_193100_393s_396s.wav,Virginia Rail
all_birds,SMA06000_20250326_193100_402s_405s.wav,King Rail
all_birds,SMA06000_20250326_193100_828s_831s.wav,"Common Gallinule, King Rail, Least Bittern"
all_birds,SMA06000_20250326_193100_963s_966s.wav,American Bittern
all_birds,SMA06000_20250326_193100_993s_996s.wav,Least Bittern
all_birds,SMA06000_20250402_193800_342s_345s.wav,King Rail
all_birds,SMA06000_20250407_194400_216s_219s.wav,Red-winged Blackbird
all_birds,SMA06000_20250407_194400_498s_501s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250407_194400_501s_504s.wav,Red-winged Blackbird
all_birds,SMA06000_20250407_194400_507s_510s.wav,Red-winged Blackbird
all_birds,SMA06000_20250407_194400_510s_513s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250407_194400_513s_516s.wav,Red-winged Blackbird
all_birds,SMA06000_20250410_040000_1122s_1125s.wav,Least Bittern
all_birds,SMA06000_20250410_064000_2208s_2211s.wav,Red-winged Blackbird
all_birds,SMA06000_20250410_194700_1212s_1215s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250410_194700_1218s_1221s.wav,"Swamp Sparrow, Virginia Rail"
all_birds,SMA06000_20250417_062900_531s_534s.wav,Swamp Sparrow
all_birds,SMA06000_20250417_062900_873s_876s.wav,Virginia Rail
all_birds,SMA06000_20250417_062900_879s_882s.wav,Virginia Rail
all_birds,SMA06000_20250417_062900_894s_897s.wav,Virginia Rail
all_birds,SMA06000_20250417_062900_903s_906s.wav,Virginia Rail
all_birds,SMA06000_20250417_062900_1494s_1497s.wav,American Bittern
all_birds,SMA06000_20250417_062900_1803s_1806s.wav,Red-winged Blackbird
all_birds,SMA06000_20250417_062900_1812s_1815s.wav,Red-winged Blackbird
all_birds,SMA06000_20250417_062900_1815s_1818s.wav,"King Rail, Red-winged Blackbird"
all_birds,SMA06000_20250424_200200_600s_603s.wav,"Least Bittern, Virginia Rail"
all_birds,SMA06000_20250430_200900_897s_900s.wav,"King Rail, Least Bittern"
all_birds,SMA06000_20250430_200900_1872s_1875s.wav,King Rail
all_birds,SMA06000_20250501_201000_378s_381s.wav,"King Rail, Least Bittern, Red-winged Blackbird, Sora"
all_birds,SMA06000_20250501_201000_381s_384s.wav,"King Rail, Least Bittern"
all_birds,SMA06000_20250501_201000_384s_387s.wav,"King Rail, Red-winged Blackbird"
all_birds,SMA06000_20250502_201100_1152s_1155s.wav,American Bittern
all_birds,SMA06000_20250507_201600_2328s_2331s.wav,"King Rail, Least Bittern"
all_birds,SMA06000_20250507_201600_2355s_2358s.wav,"King Rail, Least Bittern"
all_birds,SMA06000_20250507_201600_2358s_2361s.wav,King Rail
all_birds,SMA06000_20250508_040000_222s_225s.wav,King Rail
all_birds,SMA06000_20250508_040000_249s_252s.wav,King Rail
all_birds,SMA06000_20250508_040000_294s_297s.wav,King Rail
all_birds,SMA06000_20250508_040000_501s_504s.wav,King Rail
all_birds,SMA06000_20250508_040000_687s_690s.wav,King Rail
all_birds,SMA06000_20250508_040000_762s_765s.wav,King Rail
all_birds,SMA06000_20250508_040000_825s_828s.wav,King Rail
all_birds,SMA06000_20250508_040000_828s_831s.wav,King Rail
all_birds,SMA06000_20250514_202300_2295s_2298s.wav,"American Bittern, Least Bittern"
all_birds,SMA06000_20250516_202500_1677s_1680s.wav,Least Bittern
all_birds,SMA06000_20250516_202500_1680s_1683s.wav,Least Bittern
all_birds,SMA06000_20250517_055100_993s_996s.wav,American Bittern
all_birds,SMA06000_20250517_202600_441s_444s.wav,"King Rail, Least Bittern, Willow Flycatcher"
all_birds,SMA06000_20250529_054200_1782s_1785s.wav,"King Rail, Least Bittern"
all_birds,SMA06000_20250602_054000_1845s_1848s.wav,"Least Bittern, Red-winged Blackbird, Willow Flycatcher"
all_birds,SMA06000_20250602_204000_2079s_2082s.wav,Red-winged Blackbird
all_birds,SMA06000_20250616_204800_786s_789s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250617_204800_99s_102s.wav,Least Bittern
all_birds,SMA06000_20250617_204800_1914s_1917s.wav,Red-winged Blackbird
all_birds,SMA06000_20250618_204800_714s_717s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250620_204900_1335s_1338s.wav,"King Rail, Least Bittern"
all_birds,SMA06000_20250623_205000_258s_261s.wav,"King Rail, Least Bittern, Marsh Wren, Virginia Rail"
all_birds,SMA06000_20250624_205000_2235s_2238s.wav,"Least Bittern, Virginia Rail"
all_birds,SMA06000_20250628_205000_2025s_2028s.wav,"American Bittern, Least Bittern, Virginia Rail"
all_birds,SMA06000_20250628_205000_2028s_2031s.wav,"King Rail, Least Bittern, Virginia Rail"
all_birds,SMA06000_20250629_205000_2175s_2178s.wav,Virginia Rail
all_birds,SMA06000_20250702_204900_1995s_1998s.wav,"King Rail, Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250703_054300_1602s_1605s.wav,"American Bittern, King Rail, Least Bittern"
all_birds,SMA06000_20250703_204900_393s_396s.wav,King Rail
all_birds,SMA06000_20250704_054400_420s_423s.wav,"King Rail, Least Bittern, Swamp Sparrow, Virginia Rail"
all_birds,SMA06000_20250704_204900_1821s_1824s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250705_054400_729s_732s.wav,King Rail
all_birds,SMA06000_20250705_204900_177s_180s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250706_054500_2289s_2292s.wav,"King Rail, Swamp Sparrow"
all_birds,SMA06000_20250706_204800_261s_264s.wav,Least Bittern
all_birds,SMA06000_20250706_204800_831s_834s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250706_204800_840s_843s.wav,"American Bittern, Swamp Sparrow"
all_birds,SMA06000_20250706_204800_846s_849s.wav,Red-winged Blackbird
all_birds,SMA06000_20250707_054600_663s_666s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06000_20250410_194700_1215s_1218s.wav,Red-winged Blackbird
all_birds,2MA06246_20250404_194100_219s_222s.wav,King Rail
all_birds,2MA06246_20250404_194100_318s_321s.wav,King Rail
all_birds,2MA06246_20250404_194100_417s_420s.wav,Virginia Rail
all_birds,2MA06246_20250404_194100_420s_423s.wav,Virginia Rail
all_birds,2MA06246_20250404_194100_438s_441s.wav,Virginia Rail
all_birds,2MA06246_20250404_194100_1221s_1224s.wav,King Rail
all_birds,2MA06246_20250405_064800_1815s_1818s.wav,"American Bittern, King Rail, Least Bittern, Sora"
all_birds,2MA06246_20250405_194200_1173s_1176s.wav,"King Rail, Red-winged Blackbird"
all_birds,2MA06246_20250406_064700_1425s_1428s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,2MA06246_20250406_064700_1428s_1431s.wav,King Rail
all_birds,2MA06246_20250406_064700_1467s_1470s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,2MA06246_20250406_064700_1470s_1473s.wav,"King Rail, Red-winged Blackbird"
all_birds,2MA06246_20250406_064700_1473s_1476s.wav,Red-winged Blackbird
all_birds,2MA06246_20250406_064700_1935s_1938s.wav,"King Rail, Virginia Rail"
all_birds,2MA06246_20250406_064700_1938s_1941s.wav,Least Bittern
all_birds,2MA06246_20250406_064700_1956s_1959s.wav,"King Rail, Least Bittern"
all_birds,2MA06246_20250406_064700_1962s_1965s.wav,"King Rail, Least Bittern, Virginia Rail"
all_birds,2MA06246_20250406_064700_2058s_2061s.wav,"King Rail, Virginia Rail"
all_birds,2MA06246_20250406_064700_2148s_2151s.wav,King Rail
all_birds,2MA06246_20250406_064700_2154s_2157s.wav,King Rail
all_birds,2MA06246_20250406_064700_2256s_2259s.wav,"King Rail, Least Bittern"
all_birds,2MA06246_20250406_064700_2367s_2370s.wav,King Rail
all_birds,2MA06246_20250406_064700_2373s_2376s.wav,King Rail
all_birds,2MA06246_20250406_194300_471s_474s.wav,"King Rail, Least Bittern, Virginia Rail"
all_birds,2MA06246_20250408_064300_1707s_1710s.wav,King Rail
all_birds,2MA06246_20250408_194500_207s_210s.wav,Red-winged Blackbird
all_birds,2MA06246_20250411_063800_1743s_1746s.wav,Red-winged Blackbird
all_birds,2MA06246_20250411_063800_1839s_1842s.wav,King Rail
all_birds,2MA06246_20250423_200100_2361s_2364s.wav,Sora
all_birds,2MA06246_20250424_200200_414s_417s.wav,"King Rail, Virginia Rail"
all_birds,2MA06246_20250425_200300_15s_18s.wav,King Rail
all_birds,2MA06246_20250425_200300_543s_546s.wav,King Rail
all_birds,2MA06246_20250426_200400_942s_945s.wav,"King Rail, Red-winged Blackbird"
all_birds,2MA06246_20250427_200500_492s_495s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,2MA06246_20250428_061300_2307s_2310s.wav,Sora
all_birds,2MA06246_20250429_200800_186s_189s.wav,Red-winged Blackbird
all_birds,2MA06246_20250430_061000_447s_450s.wav,"American Bittern, King Rail, Swamp Sparrow"
all_birds,2MA06246_20250430_200900_450s_453s.wav,King Rail
all_birds,2MA06246_20250501_060900_993s_996s.wav,Sora
all_birds,2MA06246_20250501_201000_144s_147s.wav,King Rail
all_birds,2MA06246_20250501_201000_1446s_1449s.wav,"King Rail, Least Bittern, Sora"
all_birds,2MA06246_20250503_201200_141s_144s.wav,"Least Bittern, Red-winged Blackbird, Sora, Tree Swallow"
all_birds,2MA06246_20250505_060400_2247s_2250s.wav,"King Rail, Virginia Rail"
all_birds,2MA06246_20250507_201600_2187s_2190s.wav,American Bittern
all_birds,2MA06246_20250507_201600_2190s_2193s.wav,"American Bittern, Swamp Sparrow, Virginia Rail"
all_birds,2MA06246_20250507_201600_2193s_2196s.wav,"King Rail, Virginia Rail"
all_birds,2MA06246_20250507_201600_2208s_2211s.wav,"American Bittern, Virginia Rail"
all_birds,2MA06246_20250507_201600_2220s_2223s.wav,"Common Gallinule, King Rail, Least Bittern"
all_birds,2MA06246_20250507_201600_2226s_2229s.wav,Eastern Kingbird
all_birds,2MA06246_20250507_201600_2229s_2232s.wav,King Rail
all_birds,2MA06246_20250507_201600_2235s_2238s.wav,"American Bittern, King Rail, Least Bittern, Virginia Rail"
all_birds,2MA06246_20250507_201600_2238s_2241s.wav,"Least Bittern, Virginia Rail"
all_birds,2MA06246_20250508_040000_528s_531s.wav,King Rail
all_birds,2MA06246_20250508_040000_531s_534s.wav,American Bittern
all_birds,2MA06246_20250508_060000_1353s_1356s.wav,"King Rail, Virginia Rail"
all_birds,2MA06246_20250521_203000_1539s_1542s.wav,"King Rail, Least Bittern, Red-winged Blackbird"
all_birds,2MA06246_20250523_203200_1797s_1800s.wav,"Marsh Wren, Red-winged Blackbird, Virginia Rail"
all_birds,2MA06246_20250526_203500_108s_111s.wav,Red-winged Blackbird
all_birds,2MA06246_20250526_203500_1143s_1146s.wav,Red-winged Blackbird
all_birds,2MA06246_20250527_203500_123s_126s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,2MA06246_20250609_204500_1101s_1104s.wav,"Swamp Sparrow, Virginia Rail"
all_birds,2MA06246_20250611_053800_1059s_1062s.wav,"Tree Swallow, Virginia Rail"
all_birds,2MA06246_20250614_204700_1932s_1935s.wav,Virginia Rail
all_birds,2MA06246_20250626_205000_2085s_2088s.wav,American Bittern
all_birds,2MA06246_20250707_054600_2385s_2388s.wav,"American Bittern, Least Bittern, Swamp Sparrow"
all_birds,2MA06246_20250707_054600_2391s_2394s.wav,"Least Bittern, Virginia Rail"
all_birds,SMA06024_20250326_193100_27s_30s.wav,"American Bittern, Red-winged Blackbird"
all_birds,SMA06024_20250326_193100_42s_45s.wav,Red-winged Blackbird
all_birds,SMA06024_20250326_193100_108s_111s.wav,Red-winged Blackbird
all_birds,SMA06024_20250326_193100_111s_114s.wav,Least Bittern
all_birds,SMA06024_20250326_193100_1071s_1074s.wav,"Marsh Wren, Red-winged Blackbird"
all_birds,SMA06024_20250326_193100_1194s_1197s.wav,Red-winged Blackbird
all_birds,SMA06024_20250326_193100_1197s_1200s.wav,"Red-winged Blackbird, Virginia Rail"
all_birds,SMA06024_20250327_193200_693s_696s.wav,Red-winged Blackbird
all_birds,SMA06024_20250327_193200_696s_699s.wav,American Bittern
all_birds,SMA06024_20250327_193200_1404s_1407s.wav,Red-winged Blackbird
all_birds,SMA06024_20250401_193700_426s_429s.wav,Red-winged Blackbird
all_birds,SMA06024_20250401_193700_531s_534s.wav,Red-winged Blackbird
all_birds,SMA06024_20250402_065300_1719s_1722s.wav,Red-winged Blackbird
all_birds,SMA06024_20250402_065300_1767s_1770s.wav,Red-winged Blackbird
all_birds,SMA06024_20250402_065300_1947s_1950s.wav,Red-winged Blackbird
all_birds,SMA06024_20250402_193800_81s_84s.wav,"Common Gallinule, Red-winged Blackbird"
all_birds,SMA06024_20250402_193800_165s_168s.wav,"Least Bittern, Pied-billed Grebe"
all_birds,SMA06024_20250402_193800_636s_639s.wav,Virginia Rail
all_birds,SMA06024_20250402_193800_936s_939s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06024_20250403_193900_1122s_1125s.wav,Red-winged Blackbird
all_birds,SMA06024_20250406_064600_2121s_2124s.wav,Pied-billed Grebe
all_birds,SMA06024_20250406_064600_2124s_2127s.wav,Pied-billed Grebe
all_birds,SMA06024_20250407_194400_1278s_1281s.wav,Red-winged Blackbird
all_birds,SMA06024_20250408_194500_1110s_1113s.wav,Red-winged Blackbird
all_birds,SMA06024_20250408_194500_1137s_1140s.wav,Red-winged Blackbird
all_birds,SMA06024_20250408_194500_1140s_1143s.wav,Wood Duck
all_birds,SMA06024_20250410_194700_276s_279s.wav,Red-winged Blackbird
all_birds,SMA06024_20250419_195700_1590s_1593s.wav,Virginia Rail
all_birds,SMA06024_20250425_200300_1620s_1623s.wav,"American Bittern, King Rail, Red-winged Blackbird"
all_birds,SMA06024_20250427_200500_951s_954s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06024_20250429_061100_639s_642s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06024_20250502_201100_1698s_1701s.wav,Red-winged Blackbird
all_birds,SMA06024_20250507_201600_2220s_2223s.wav,Least Bittern
all_birds,SMA06024_20250507_201600_2238s_2241s.wav,American Bittern
all_birds,SMA06024_20250507_201600_2241s_2244s.wav,King Rail
all_birds,SMA06024_20250602_204000_1251s_1254s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,SMA06024_20250602_204000_2181s_2184s.wav,"American Bittern, Virginia Rail"
all_birds,SMA06024_20250603_054000_1017s_1020s.wav,"American Bittern, Least Bittern"
all_birds,SMA06024_20250608_204400_2259s_2262s.wav,Sora
all_birds,SMA06024_20250608_204400_2262s_2265s.wav,Sora
all_birds,SMA06024_20250613_204700_1077s_1080s.wav,Least Bittern
all_birds,SMA06024_20250614_053800_1395s_1398s.wav,Red-winged Blackbird
all_birds,SMA06024_20250615_204700_471s_474s.wav,King Rail
all_birds,SMA06024_20250615_204700_525s_528s.wav,Virginia Rail
all_birds,SMA06024_20250615_204700_1605s_1608s.wav,Red-winged Blackbird
all_birds,SMA06024_20250616_204800_1626s_1629s.wav,Red-winged Blackbird
all_birds,SMA06024_20250616_204800_1647s_1650s.wav,Red-winged Blackbird
all_birds,SMA06024_20250616_204800_1698s_1701s.wav,King Rail
all_birds,SMA06024_20250616_204800_1701s_1704s.wav,"King Rail, Virginia Rail"
all_birds,SMA06024_20250616_204800_1836s_1839s.wav,King Rail
all_birds,SMA06024_20250616_204800_1848s_1851s.wav,King Rail
all_birds,SMA06024_20250616_204800_1854s_1857s.wav,"King Rail, Virginia Rail"
all_birds,SMA06024_20250616_204800_1872s_1875s.wav,King Rail
all_birds,SMA06024_20250616_204800_1875s_1878s.wav,King Rail
all_birds,SMA06024_20250616_204800_2034s_2037s.wav,King Rail
all_birds,SMA06024_20250617_040000_0s_3s.wav,"King Rail, Virginia Rail"
all_birds,SMA06024_20250617_040000_30s_33s.wav,Virginia Rail
all_birds,SMA06024_20250617_040000_33s_36s.wav,King Rail
all_birds,SMA06024_20250617_040000_48s_51s.wav,King Rail
all_birds,SMA06024_20250617_040000_57s_60s.wav,King Rail
all_birds,SMA06024_20250617_040000_60s_63s.wav,King Rail
all_birds,SMA06024_20250617_040000_84s_87s.wav,King Rail
all_birds,SMA06024_20250617_040000_87s_90s.wav,King Rail
all_birds,SMA06024_20250617_040000_138s_141s.wav,King Rail
all_birds,SMA06024_20250617_040000_141s_144s.wav,King Rail
all_birds,SMA06024_20250617_040000_216s_219s.wav,King Rail
all_birds,SMA06024_20250617_040000_219s_222s.wav,King Rail
all_birds,SMA06024_20250617_040000_267s_270s.wav,King Rail
all_birds,SMA06024_20250617_040000_288s_291s.wav,King Rail
all_birds,SMA06024_20250617_040000_441s_444s.wav,King Rail
all_birds,SMA06024_20250617_040000_648s_651s.wav,King Rail
all_birds,SMA06024_20250617_040000_651s_654s.wav,"King Rail, Virginia Rail"
all_birds,SMA06024_20250617_040000_654s_657s.wav,King Rail
all_birds,SMA06024_20250617_040000_657s_660s.wav,"King Rail, Virginia Rail"
all_birds,SMA06024_20250617_040000_666s_669s.wav,King Rail
all_birds,SMA06024_20250617_040000_693s_696s.wav,King Rail
all_birds,SMA06024_20250617_040000_822s_825s.wav,Virginia Rail
all_birds,SMA06024_20250617_040000_999s_1002s.wav,"King Rail, Virginia Rail"
all_birds,SMA06024_20250617_040000_1014s_1017s.wav,King Rail
all_birds,SMA06024_20250617_040000_1020s_1023s.wav,King Rail
all_birds,SMA06024_20250620_204900_33s_36s.wav,King Rail
all_birds,SMA06024_20250701_205000_90s_93s.wav,Virginia Rail
all_birds,SMA06024_20250701_205000_102s_105s.wav,Virginia Rail
all_birds,SMA06024_20250703_204900_684s_687s.wav,King Rail
all_birds,SMA06024_20250703_204900_1125s_1128s.wav,"King Rail, Marsh Wren"
all_birds,SMA06024_20250706_054500_798s_801s.wav,"Sora, Virginia Rail"
all_birds,SMA06024_20250707_054600_1536s_1539s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,2MA04668_20250414_195300_63s_66s.wav,"American Bittern, Virginia Rail"
all_birds,2MA04668_20250414_195300_183s_186s.wav,Virginia Rail
all_birds,2MA04668_20250414_195300_804s_807s.wav,"American Bittern, Red-winged Blackbird"
all_birds,2MA04668_20250414_195300_810s_813s.wav,"American Bittern, Red-winged Blackbird, Sora"
all_birds,2MA04668_20250415_195400_54s_57s.wav,Red-winged Blackbird
all_birds,2MA04668_20250509_060800_2115s_2118s.wav,"Least Bittern, Red-winged Blackbird"
all_birds,2MA04668_20250515_202300_1413s_1416s.wav,"King Rail, Least Bittern, Red-winged Blackbird, Virginia Rail"
all_birds,2MA04668_20250517_202500_84s_87s.wav,"King Rail, Red-winged Blackbird, Virginia Rail"
all_birds,2MA04668_20250519_202700_1806s_1809s.wav,Red-winged Blackbird
all_birds,2MA04668_20250519_202700_1893s_1896s.wav,Red-winged Blackbird
