Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?
107,Spectrogram 1,1,12005.5269,12008.5269,0,14347.603,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1212.236,BIGM12_20240505_070002.wav,3,King Rail,,,1,KIRA,kek,two kIRAs?,1
108,Spectrogram 1,1,5876.277011,5879.288186,981.678,21294.863,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2277.1782,BIGM11_20240504_060002.wav,3.0112,King Rail,,,1,KIRA,kek,,1
112,Spectrogram 1,1,14974.35728,14977.35728,0,15393.396,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,583.9703,BIGM12_20240511_080002.wav,3,King Rail,,,1,KIRA,kek,,1
113,Spectrogram 1,1,14980.49143,14983.49143,0,15096.226,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,590.1045,BIGM12_20240511_080002.wav,3,King Rail,,,1,KIRA,kek,,1
114,Spectrogram 1,1,14983.5995,14986.61998,0,13550.943,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,593.2126,BIGM12_20240511_080002.wav,3.0205,King Rail,,,1,KIRA,kek,,1
123,Spectrogram 1,1,16777.18709,16780.18709,0,15036.792,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,589.2506,BIGM12_20240514_080002.wav,3,King Rail,,,1,KIRA,kek,,1
126,Spectrogram 1,1,16781.72621,16784.72621,0,14858.491,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,593.7897,BIGM12_20240514_080002.wav,3,King Rail,,,1,KIRA,kek,,1
128,Spectrogram 1,1,18912.68205,18915.68205,0,17354.717,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,927.196,BIGM12_20240515_070002.wav,3,King Rail,,,1,KIRA,kek,,1
139,Spectrogram 1,1,25142.54522,25145.54522,0,12183.962,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3559.9631,BIGM12_20240530_070002.wav,3,King Rail,,,1,KIRA,kek,,1
143,Spectrogram 1,1,25146.13031,25149.13031,0,12124.528,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3563.5482,BIGM12_20240530_070002.wav,3,King Rail,,,1,KIRA,kek,,1
148,Spectrogram 1,1,28561.00041,28564.00041,0,10995.283,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3381.3222,BIGM12_20240602_060002.wav,3,King Rail,,,1,KIRA,kek,,1
154,Spectrogram 1,1,39999.71403,40002.71403,0,10460.377,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,429.6489,BIGM14_20240507_080002.wav,3,King Rail,,,1,KIRA,kek,,1
158,Spectrogram 1,1,49900.64436,49903.3574,0,12837.736,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1338.8376,BIGM14_20240526_070002.wav,2.713,King Rail,,,1,KIRA,kek,,1
164,Spectrogram 1,1,45302.75083,45305.75083,0,17651.887,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,338.0401,BIGM14_20240516_070002.wav,3,King Rail,,,1,KIRA,kek,,1
168,Spectrogram 1,1,49936.8812,49939.8812,0,15096.226,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1375.0744,BIGM14_20240526_070002.wav,3,Red-winged Blackbird,,,1,RWBL,conklaree,,1
198,Spectrogram 1,1,44.4372665,46.2111787,0,20011.765,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240503_050000.wav,44.4373,BIGM11_20240503_050000.wav,1.7739,,,,,Background Noise,,,2
199,Spectrogram 1,1,62.76964837,63.84293979,104.009,8060.731,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240503_050000.wav,62.7696,BIGM11_20240503_050000.wav,1.0733,,,,,Background Noise,,,2
200,Spectrogram 1,1,77.80063297,78.38945257,0,6864.623,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240503_050000.wav,77.8006,BIGM11_20240503_050000.wav,0.5888,,,,,Background Noise,,,2
202,Spectrogram 1,1,6105.641459,6106.640216,416.038,7228.656,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2506.5427,BIGM11_20240504_060002.wav,0.9988,,,,,Background Noise,,,2
204,Spectrogram 1,1,8192.828369,8193.849486,0,6812.618,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240530_070002.wav,996.6335,BIGM11_20240530_070002.wav,1.0211,,,,,Background Noise,,,2
205,Spectrogram 1,1,14399.7037,14401.20184,0,9360.849,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,9.3168,BIGM12_20240511_080002.wav,1.4981,,,,,Background Noise,,,2
206,Spectrogram 1,1,14432.83414,14435.0329,0,5408.491,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,42.4472,BIGM12_20240511_080002.wav,2.1988,,,,,Background Noise,,,2
207,Spectrogram 1,1,14480.45402,14481.33352,0,9048.821,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,90.0671,BIGM12_20240511_080002.wav,0.8795,,,,,Background Noise,,,2
208,Spectrogram 1,1,55767.33555,55768.55046,0,7644.693,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,11.3366,BIGM14_20240615_060002.wav,1.2149,,,,,Background Noise,,,2
48,Spectrogram 1,1,14977.42808,14980.42808,475.472,15452.83,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,587.0411,BIGM12_20240511_080002.wav,3,King Rail,,0.3139,1,,,More faint,
53,Spectrogram 1,1,33492.69949,33501.1277,1206.716,4991.418,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240614_070002.wav,1118.8292,BIGM12_20240614_070002.wav,8.4282,King Rail,,0.6496,1,,,Lots of background singing,
54,Spectrogram 1,1,39995.63092,39998.63092,767.91,14204.717,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,425.5658,BIGM14_20240507_080002.wav,3,King Rail,,0.6113,1,,,,
55,Spectrogram 1,1,45298.55975,45301.55975,1535.821,5101.119,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,333.849,BIGM14_20240516_070002.wav,3,King Rail,,0.804,,,,,
56,Spectrogram 1,1,49891.0667,49905.72015,1097.015,4004.104,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1329.2599,BIGM14_20240526_070002.wav,14.6534,King Rail,,0.4088,,,,,
57,Spectrogram 1,1,55726.01671,55728.87562,877.612,4388.06,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240603_070002.wav,3567.1139,BIGM14_20240603_070002.wav,2.8589,King Rail,,0.6118,,,,More faint,
58,Spectrogram 1,1,59173.32069,59187.93701,877.612,5265.672,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3417.3218,BIGM14_20240615_060002.wav,14.6163,King Rail,,0.2381,,,,,
59,Spectrogram 1,1,5875.613658,5876.209931,3181.343,12341.418,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2276.5149,BIGM11_20240504_060002.wav,0.5963,Marsh Wren,,,1,MAWR,,,
61,Spectrogram 1,1,5873.265837,5873.625173,2084.328,8227.612,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2274.1671,BIGM11_20240504_060002.wav,0.3593,Common Yellowthroat,,,1,COYE,,,
62,Spectrogram 1,1,5873.443655,5874.480741,1480.97,8666.418,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2274.3449,BIGM11_20240504_060002.wav,1.0371,Red-winged Blackbird,,,1,RWBL,conklaree,,
63,Spectrogram 1,1,5876.438698,5877.245953,1316.418,6746.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2277.3399,BIGM11_20240504_060002.wav,0.8073,Red-winged Blackbird,,,1,RWBL,conklaree,,
64,Spectrogram 1,1,5877.701454,5879.301728,2577.985,11518.657,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2278.6027,BIGM11_20240504_060002.wav,1.6003,,,,1,RWBL,twitter,,
65,Spectrogram 1,1,12005.68155,12008.00828,987.313,1755.224,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1212.3907,BIGM12_20240505_070002.wav,2.3267,,,,1,Noise,,Anthroprogenic Noise,
66,Spectrogram 1,1,11999.56771,12001.46539,3291.045,8227.612,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1206.2768,BIGM12_20240505_070002.wav,1.8977,Yellow Warbler,,,1,YEWA,,,
67,Spectrogram 1,1,12003.93238,12005.29025,3729.851,8995.522,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1210.6415,BIGM12_20240505_070002.wav,1.3579,Yellow Warbler,,,1,YEWA,,,
68,Spectrogram 1,1,12002.71126,12003.6106,0,4228.767,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1209.4204,BIGM12_20240505_070002.wav,0.8993,Canada Goose,,,1,CAGO,,,
69,Spectrogram 1,1,12004.08915,12004.54294,0,1590.672,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1210.7983,BIGM12_20240505_070002.wav,0.4538,,,,1,Noise,,Anthroprogenic Noise,
70,Spectrogram 1,1,14980.50821,14982.01526,1810.075,8282.463,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,590.1213,BIGM12_20240511_080002.wav,1.5071,Common Yellowthroat,,,1,COYE,,,
71,Spectrogram 1,1,14982.17202,14983.57466,3565.299,8995.522,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,591.7851,BIGM12_20240511_080002.wav,1.4026,Yellow Warbler,,,1,YEWA,,,
72,Spectrogram 1,1,14987.0565,14988.46739,3071.642,7075.746,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,596.6696,BIGM12_20240511_080002.wav,1.4109,Common Yellowthroat,,,,COYE,,,
73,Spectrogram 1,1,14984.62251,14986.11591,2852.239,7075.746,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,594.2356,BIGM12_20240511_080002.wav,1.4934,Common Yellowthroat,,,1,COYE,,,
74,Spectrogram 1,1,14986.80898,14987.03175,5210.821,9324.627,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,596.422,BIGM12_20240511_080002.wav,0.2228,,,,,NT,,,
75,Spectrogram 1,1,16779.60236,16780.16845,2468.284,10805.597,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,591.6659,BIGM12_20240514_080002.wav,0.5661,,,,1,NT,,,
76,Spectrogram 1,1,16777.52315,16779.20632,3400.746,6911.194,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,589.5866,BIGM12_20240514_080002.wav,1.6832,Common Yellowthroat,,,1,COYE,,,
77,Spectrogram 1,1,16775.91425,16776.97094,2413.433,6417.537,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,587.9777,BIGM12_20240514_080002.wav,1.0567,,,,,,,Multiple NT,
78,Spectrogram 1,1,16780.19641,16781.56605,1864.925,4717.164,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,592.2599,BIGM12_20240514_080002.wav,1.3696,,,,,,,Probably American Robin,
79,Spectrogram 1,1,18909.99353,18911.7922,2523.134,6252.985,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,924.5075,BIGM12_20240515_070002.wav,1.7987,Common Yellowthroat,,,1,COYE,,,
80,Spectrogram 1,1,18911.91178,18912.62988,603.358,14977.358,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,926.4257,BIGM12_20240515_070002.wav,0.7181,Red-winged Blackbird,,,1,RWBL,conklaree,,
81,Spectrogram 1,1,18916.03312,18917.53909,3455.597,12780.224,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,930.5471,BIGM12_20240515_070002.wav,1.506,,,,1,NT,,mayyyyyybe marsh wren,
82,Spectrogram 1,1,25142.88062,25143.83009,2084.328,6143.284,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3560.2985,BIGM12_20240530_070002.wav,0.9495,Red-winged Blackbird,,,1,RWBL,conklaree,,
84,Spectrogram 1,1,25146.22282,25147.16341,2029.478,6307.836,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3563.6407,BIGM12_20240530_070002.wav,0.9406,Red-winged Blackbird,,,1,RWBL,conklaree,,
85,Spectrogram 1,1,28556.90345,28557.20873,1645.522,8830.97,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3377.2253,BIGM12_20240602_060002.wav,0.3053,Song Sparrow,,,,,,,
86,Spectrogram 1,1,28562.24172,28563.98923,2084.328,9434.328,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3382.5635,BIGM12_20240602_060002.wav,1.7475,Song Sparrow,,,1,SOSP,,,
87,Spectrogram 1,1,28558.09982,28560.74008,1700.373,8885.821,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3378.4216,BIGM12_20240602_060002.wav,2.6403,Song Sparrow,,,,,,,
88,Spectrogram 1,1,39996.95868,39998.62719,2029.478,7569.403,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,426.8936,BIGM14_20240507_080002.wav,1.6685,Common Yellowthroat,,,1,,,,
90,Spectrogram 1,1,45299.28377,45301.46198,3016.791,6143.284,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,334.573,BIGM14_20240516_070002.wav,2.1782,Common Yellowthroat,,,,,,,
91,Spectrogram 1,1,45304.1765,45305.29036,1919.776,15303.358,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,339.4658,BIGM14_20240516_070002.wav,1.1139,Red-winged Blackbird,,,1,RWBL,multiple,,
92,Spectrogram 1,1,45302.96363,45304.23425,3894.403,9379.478,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,338.2529,BIGM14_20240516_070002.wav,1.2706,Common Yellowthroat,,,1,COYE,,,
94,Spectrogram 1,1,39999.76756,40000.85306,1590.672,6746.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,429.7024,BIGM14_20240507_080002.wav,1.0855,Red-winged Blackbird,,,1,RWBL,conklaree,,
95,Spectrogram 1,1,49896.61951,49897.5106,1864.925,4004.104,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1334.8127,BIGM14_20240526_070002.wav,0.8911,Red-winged Blackbird,,,,,,,
96,Spectrogram 1,1,49898.40994,49899.31753,2194.03,5978.731,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1336.6031,BIGM14_20240526_070002.wav,0.9076,Red-winged Blackbird,,,,,,,
97,Spectrogram 1,1,55727.10787,55728.80754,3236.194,7130.597,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240603_070002.wav,3568.205,BIGM14_20240603_070002.wav,1.6997,Common Yellowthroat,,,,,,,
98,Spectrogram 1,1,55725.90326,55727.18213,2248.881,6472.388,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240603_070002.wav,3567.0004,BIGM14_20240603_070002.wav,1.2789,,,,,,,Possibly MAWR,
101,Spectrogram 1,1,59178.50464,59179.0447,2029.478,12670.522,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3422.5057,BIGM14_20240615_060002.wav,0.5401,Red-winged Blackbird,,,1,RWBL,conklaree,,
102,Spectrogram 1,1,59184.42423,59185.40607,3071.642,9269.776,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3428.4253,BIGM14_20240615_060002.wav,0.9818,Marsh Wren,,,1,MAWR,,,
103,Spectrogram 1,1,59181.6272,59182.43318,3236.194,6417.537,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3425.6283,BIGM14_20240615_060002.wav,0.806,,,,,,,,
104,Spectrogram 1,1,59176.62721,59177.46055,987.313,4826.866,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240615_060002.wav,3420.6283,BIGM14_20240615_060002.wav,0.8333,,,,,,,,
106,Spectrogram 1,1,12001.2356,12002.39088,0,2718.493,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1207.9447,BIGM12_20240505_070002.wav,1.1553,,,,,Noise,,machine beeps,
109,Spectrogram 1,1,5874.286953,5875.613658,3171.575,8986.13,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2275.1882,BIGM11_20240504_060002.wav,1.3267,Common Yellowthroat,,,1,COYE,,two birds?,
110,Spectrogram 1,1,5877.158608,5878.275923,2793.396,8261.321,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2278.0598,BIGM11_20240504_060002.wav,1.1173,,,,1,NT,,,
111,Spectrogram 1,1,5876.568329,5879.219316,0,3031.132,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM11_20240504_060002.wav,2277.4695,BIGM11_20240504_060002.wav,2.651,Canada Goose,,,1,CAGO,,,
115,Spectrogram 1,1,14986.67961,14989.67961,0,13372.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,596.2927,BIGM12_20240511_080002.wav,3,King Rail,,,1,KIRA,kek,,
116,Spectrogram 1,1,14974.81381,14976.60262,3684.906,9093.396,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,584.4269,BIGM12_20240511_080002.wav,1.7888,Common Yellowthroat,,,1,COYE,,,
117,Spectrogram 1,1,14978.75666,14979.5169,3268.868,7726.415,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,588.3697,BIGM12_20240511_080002.wav,0.7602,Red-winged Blackbird,,,1,RWBL,jeer,,
119,Spectrogram 1,1,16773.31877,16775.60697,2912.264,12540.566,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,585.3823,BIGM12_20240514_080002.wav,2.2882,,,,1,NT,,,
121,Spectrogram 1,1,16777.22436,16777.52995,1783.019,6062.264,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,589.2878,BIGM12_20240514_080002.wav,0.3056,Red-winged Blackbird,,,1,RWBL,conklaree,,
122,Spectrogram 1,1,16776.85169,16777.15728,2555.66,13372.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,588.9152,BIGM12_20240514_080002.wav,0.3056,Red-winged Blackbird,,,,RWBL,check,,
125,Spectrogram 1,1,16778.59578,16779.92249,2496.226,12421.698,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,590.6593,BIGM12_20240514_080002.wav,1.3267,,,,1,NT,,,
129,Spectrogram 1,1,18915.68577,18918.68577,0,17295.283,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,930.1997,BIGM12_20240515_070002.wav,3,King Rail,,,1,KIRA,kek,,
130,Spectrogram 1,1,18912.71187,18913.06963,1307.547,7666.981,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,927.2258,BIGM12_20240515_070002.wav,0.3578,Red-winged Blackbird,,,1,RWBL,conklaree,,
131,Spectrogram 1,1,18913.40503,18914.59758,3863.208,13372.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,927.919,BIGM12_20240515_070002.wav,1.1925,,,,1,NT,,,
132,Spectrogram 1,1,18914.61248,18915.6336,3447.17,7785.849,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,929.1264,BIGM12_20240515_070002.wav,1.0211,,,,1,NT,,,
133,Spectrogram 1,1,18913.59137,18913.93422,2674.528,3625.472,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,928.1053,BIGM12_20240515_070002.wav,0.3429,,,,1,NT,,,
134,Spectrogram 1,1,18913.09199,18913.82988,0,1604.717,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,927.6059,BIGM12_20240515_070002.wav,0.7379,,,,1,Noise,,,
137,Spectrogram 1,1,25138.63964,25139.29554,1129.245,6537.736,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3556.0575,BIGM12_20240530_070002.wav,0.6559,Red-winged Blackbird,,,1,RWBL,conklaree,,
