Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?
66,Spectrogram 1,1,11999.56771,12001.46539,3291.045,8227.612,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1206.2768,BIGM12_20240505_070002.wav,1.8977,Yellow Warbler,,,1,YEWA,,,
106,Spectrogram 1,1,12001.2356,12002.39088,0,2718.493,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1207.9447,BIGM12_20240505_070002.wav,1.1553,,,,,Noise,,machine beeps,
105,Spectrogram 1,1,12002.52504,12005.52504,0,14196.575,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1209.2341,BIGM12_20240505_070002.wav,3,King Rail,,,1,KIRA,kek,two KIRAs?,1
68,Spectrogram 1,1,12002.71126,12003.6106,0,4228.767,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1209.4204,BIGM12_20240505_070002.wav,0.8993,Canada Goose,,,1,CAGO,,,
67,Spectrogram 1,1,12003.93238,12005.29025,3729.851,8995.522,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1210.6415,BIGM12_20240505_070002.wav,1.3579,Yellow Warbler,,,1,YEWA,,,
69,Spectrogram 1,1,12004.08915,12004.54294,0,1590.672,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1210.7983,BIGM12_20240505_070002.wav,0.4538,,,,1,Noise,,Anthroprogenic Noise,
107,Spectrogram 1,1,12005.5269,12008.5269,0,14347.603,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1212.236,BIGM12_20240505_070002.wav,3,King Rail,,,1,KIRA,kek,two kIRAs?,1
65,Spectrogram 1,1,12005.68155,12008.00828,987.313,1755.224,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1212.3907,BIGM12_20240505_070002.wav,2.3267,,,,1,Noise,,Anthroprogenic Noise,
177,Spectrogram 1,1,12007.95113,12008.52504,400.909,3908.864,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240505_070002.wav,1214.6602,BIGM12_20240505_070002.wav,0.5739,Red-winged Blackbird,,,1,RWBL,conklaree,,
112,Spectrogram 1,1,14974.35728,14977.35728,0,15393.396,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,583.9703,BIGM12_20240511_080002.wav,3,King Rail,,,1,KIRA,kek,,1
180,Spectrogram 1,1,14974.37406,14975.20884,551.25,4861.023,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,583.9871,BIGM12_20240511_080002.wav,0.8348,Red-winged Blackbird,,,1,RWBL,conklaree,,
116,Spectrogram 1,1,14974.81381,14976.60262,3684.906,9093.396,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,584.4269,BIGM12_20240511_080002.wav,1.7888,Common Yellowthroat,,,1,COYE,,,
179,Spectrogram 1,1,14975.71568,14976.72934,1753.977,9872.386,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,585.3287,BIGM12_20240511_080002.wav,1.0137,Yellow Warbler,,,1,YEWA,,,
48,Spectrogram 1,1,14977.42808,14980.42808,475.472,15452.83,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,587.0411,BIGM12_20240511_080002.wav,3,King Rail,,0.3139,1,,,More faint,
117,Spectrogram 1,1,14978.75666,14979.5169,3268.868,7726.415,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,588.3697,BIGM12_20240511_080002.wav,0.7602,Red-winged Blackbird,,,1,RWBL,jeer,,
113,Spectrogram 1,1,14980.49143,14983.49143,0,15096.226,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,590.1045,BIGM12_20240511_080002.wav,3,King Rail,,,1,KIRA,kek,,1
70,Spectrogram 1,1,14980.50821,14982.01526,1810.075,8282.463,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,590.1213,BIGM12_20240511_080002.wav,1.5071,Common Yellowthroat,,,1,COYE,,,
71,Spectrogram 1,1,14982.17202,14983.57466,3565.299,8995.522,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,591.7851,BIGM12_20240511_080002.wav,1.4026,Yellow Warbler,,,1,YEWA,,,
114,Spectrogram 1,1,14983.5995,14986.61998,0,13550.943,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,593.2126,BIGM12_20240511_080002.wav,3.0205,King Rail,,,1,KIRA,kek,,1
73,Spectrogram 1,1,14984.62251,14986.11591,2852.239,7075.746,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,594.2356,BIGM12_20240511_080002.wav,1.4934,Common Yellowthroat,,,1,COYE,,,
115,Spectrogram 1,1,14986.67961,14989.67961,0,13372.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,596.2927,BIGM12_20240511_080002.wav,3,King Rail,,,1,KIRA,kek,,
74,Spectrogram 1,1,14986.80898,14987.03175,5210.821,9324.627,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,596.422,BIGM12_20240511_080002.wav,0.2228,,,,,NT,,,
72,Spectrogram 1,1,14987.0565,14988.46739,3071.642,7075.746,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240511_080002.wav,596.6696,BIGM12_20240511_080002.wav,1.4109,Common Yellowthroat,,,,COYE,,,
49,Spectrogram 1,1,16772.65542,16775.65542,0,15215.094,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,584.7189,BIGM12_20240514_080002.wav,3,King Rail,,0.6343,1,KIRA,kek,More faint,1
119,Spectrogram 1,1,16773.31877,16775.60697,2912.264,12540.566,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,585.3823,BIGM12_20240514_080002.wav,2.2882,,,,1,NT,,,
77,Spectrogram 1,1,16775.91425,16776.97094,2413.433,6417.537,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,587.9777,BIGM12_20240514_080002.wav,1.0567,,,,,,,Multiple NT,
122,Spectrogram 1,1,16776.85169,16777.15728,2555.66,13372.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,588.9152,BIGM12_20240514_080002.wav,0.3056,Red-winged Blackbird,,,,RWBL,check,,
123,Spectrogram 1,1,16777.18709,16780.18709,0,15036.792,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,589.2506,BIGM12_20240514_080002.wav,3,King Rail,,,1,KIRA,kek,,1
121,Spectrogram 1,1,16777.22436,16777.52995,1783.019,6062.264,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,589.2878,BIGM12_20240514_080002.wav,0.3056,Red-winged Blackbird,,,1,RWBL,conklaree,,
76,Spectrogram 1,1,16777.52315,16779.20632,3400.746,6911.194,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,589.5866,BIGM12_20240514_080002.wav,1.6832,Common Yellowthroat,,,1,COYE,,,
125,Spectrogram 1,1,16778.59578,16779.92249,2496.226,12421.698,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,590.6593,BIGM12_20240514_080002.wav,1.3267,,,,1,NT,,,
75,Spectrogram 1,1,16779.60236,16780.16845,2468.284,10805.597,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,591.6659,BIGM12_20240514_080002.wav,0.5661,,,,1,NT,,,
78,Spectrogram 1,1,16780.19641,16781.56605,1864.925,4717.164,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,592.2599,BIGM12_20240514_080002.wav,1.3696,,,,,,,Probably American Robin,
126,Spectrogram 1,1,16781.72621,16784.72621,0,14858.491,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,593.7897,BIGM12_20240514_080002.wav,3,King Rail,,,1,KIRA,kek,,1
184,Spectrogram 1,1,16782.71192,16784.69452,350.795,6915.682,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,594.7754,BIGM12_20240514_080002.wav,1.9826,Red-winged Blackbird,,,1,RWBL,conklaree,,
186,Spectrogram 1,1,16784.15042,16784.71688,851.932,3457.841,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240514_080002.wav,596.2139,BIGM12_20240514_080002.wav,0.5665,,,,1,NT,,,
50,Spectrogram 1,1,18909.67174,18912.67174,0,17057.547,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,924.1857,BIGM12_20240515_070002.wav,3,King Rail,,0.5346,1,KIRA,kek,More faint,1
79,Spectrogram 1,1,18909.99353,18911.7922,2523.134,6252.985,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,924.5075,BIGM12_20240515_070002.wav,1.7987,Common Yellowthroat,,,1,COYE,,,
80,Spectrogram 1,1,18911.91178,18912.62988,603.358,14977.358,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,926.4257,BIGM12_20240515_070002.wav,0.7181,Red-winged Blackbird,,,1,RWBL,conklaree,,
128,Spectrogram 1,1,18912.68205,18915.68205,0,17354.717,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,927.196,BIGM12_20240515_070002.wav,3,King Rail,,,1,KIRA,kek,,1
130,Spectrogram 1,1,18912.71187,18913.06963,1307.547,7666.981,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,927.2258,BIGM12_20240515_070002.wav,0.3578,Red-winged Blackbird,,,1,RWBL,conklaree,,
134,Spectrogram 1,1,18913.09199,18913.82988,0,1604.717,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,927.6059,BIGM12_20240515_070002.wav,0.7379,,,,1,Noise,,,
131,Spectrogram 1,1,18913.40503,18914.59758,3863.208,13372.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,927.919,BIGM12_20240515_070002.wav,1.1925,,,,1,NT,,,
133,Spectrogram 1,1,18913.59137,18913.93422,2674.528,3625.472,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,928.1053,BIGM12_20240515_070002.wav,0.3429,,,,1,NT,,,
132,Spectrogram 1,1,18914.61248,18915.6336,3447.17,7785.849,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,929.1264,BIGM12_20240515_070002.wav,1.0211,,,,1,NT,,,
129,Spectrogram 1,1,18915.68577,18918.68577,0,17295.283,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,930.1997,BIGM12_20240515_070002.wav,3,King Rail,,,1,KIRA,kek,,
81,Spectrogram 1,1,18916.03312,18917.53909,3455.597,12780.224,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,930.5471,BIGM12_20240515_070002.wav,1.506,,,,1,NT,,mayyyyyybe marsh wren,
191,Spectrogram 1,1,18916.5895,18918.26651,2856.477,11476.023,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240515_070002.wav,931.1034,BIGM12_20240515_070002.wav,1.677,,,,1,NT,,,
51,Spectrogram 1,1,25137.7678,25140.7678,0,14561.321,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3555.1857,BIGM12_20240530_070002.wav,3,King Rail,,0.4707,1,KIRA,kek,More faint,1
138,Spectrogram 1,1,25138.23715,25140.73404,3684.906,7369.811,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3555.655,BIGM12_20240530_070002.wav,2.4969,Song Sparrow,,,1,SOSP,,,
137,Spectrogram 1,1,25138.63964,25139.29554,1129.245,6537.736,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3556.0575,BIGM12_20240530_070002.wav,0.6559,Red-winged Blackbird,,,1,RWBL,conklaree,,
139,Spectrogram 1,1,25142.54522,25145.54522,0,12183.962,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3559.9631,BIGM12_20240530_070002.wav,3,King Rail,,,1,KIRA,kek,,1
82,Spectrogram 1,1,25142.88062,25143.83009,2084.328,6143.284,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3560.2985,BIGM12_20240530_070002.wav,0.9495,Red-winged Blackbird,,,1,RWBL,conklaree,,
142,Spectrogram 1,1,25144.40112,25145.37751,7072.642,9984.906,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3561.819,BIGM12_20240530_070002.wav,0.9764,,,,1,NT,,,
143,Spectrogram 1,1,25146.13031,25149.13031,0,12124.528,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3563.5482,BIGM12_20240530_070002.wav,3,King Rail,,,1,KIRA,kek,,1
84,Spectrogram 1,1,25146.22282,25147.16341,2029.478,6307.836,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3563.6407,BIGM12_20240530_070002.wav,0.9406,Red-winged Blackbird,,,1,RWBL,conklaree,,
144,Spectrogram 1,1,25147.1533,25148.35142,250.568,5170.755,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3564.5712,BIGM12_20240530_070002.wav,1.1981,Red-winged Blackbird,,,1,RWBL,conklaree,faint in background?,
145,Spectrogram 1,1,25148.31415,25148.82099,6121.698,8499.057,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240530_070002.wav,3565.732,BIGM12_20240530_070002.wav,0.5068,,,,1,NT,,SOSP?,
52,Spectrogram 1,1,28551.89108,28554.89108,658.209,12421.698,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3372.2129,BIGM12_20240602_060002.wav,3,King Rail,,0.4773,1,KIRA,kek,More faint and has decent background noise,1
146,Spectrogram 1,1,28553.76316,28554.00167,1664.151,16403.774,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3374.085,BIGM12_20240602_060002.wav,0.2385,,,,1,NT,,,
147,Spectrogram 1,1,28554.24018,28554.88117,1010.377,7132.075,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3374.562,BIGM12_20240602_060002.wav,0.641,Red-winged Blackbird,,,1,RWBL,twitter,,
85,Spectrogram 1,1,28556.90345,28557.20873,1645.522,8830.97,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3377.2253,BIGM12_20240602_060002.wav,0.3053,Song Sparrow,,,,,,,
87,Spectrogram 1,1,28558.09982,28560.74008,1700.373,8885.821,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3378.4216,BIGM12_20240602_060002.wav,2.6403,Song Sparrow,,,,,,,
148,Spectrogram 1,1,28561.00041,28564.00041,0,10995.283,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3381.3222,BIGM12_20240602_060002.wav,3,King Rail,,,1,KIRA,kek,,1
86,Spectrogram 1,1,28562.24172,28563.98923,2084.328,9434.328,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3382.5635,BIGM12_20240602_060002.wav,1.7475,Song Sparrow,,,1,SOSP,,,
149,Spectrogram 1,1,28563.52711,28563.95196,950.943,4279.245,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240602_060002.wav,3383.8489,BIGM12_20240602_060002.wav,0.4248,Northern Cardinal,,,1,NOCA,,,
53,Spectrogram 1,1,33492.69949,33501.1277,1206.716,4991.418,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM12_20240614_070002.wav,1118.8292,BIGM12_20240614_070002.wav,8.4282,King Rail,,0.6496,1,,,Lots of background singing,
54,Spectrogram 1,1,39995.63092,39998.63092,767.91,14204.717,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,425.5658,BIGM14_20240507_080002.wav,3,King Rail,,0.6113,1,,,,
152,Spectrogram 1,1,39995.94397,39996.93527,3328.302,7607.547,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,425.8788,BIGM14_20240507_080002.wav,0.9913,,,,,UNK,,,
88,Spectrogram 1,1,39996.95868,39998.62719,2029.478,7569.403,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,426.8936,BIGM14_20240507_080002.wav,1.6685,Common Yellowthroat,,,1,,,,
154,Spectrogram 1,1,39999.71403,40002.71403,0,10460.377,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,429.6489,BIGM14_20240507_080002.wav,3,King Rail,,,1,KIRA,kek,,1
155,Spectrogram 1,1,39999.72894,40002.5985,3031.132,8261.321,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,429.6638,BIGM14_20240507_080002.wav,2.8696,Song Sparrow,,,1,SOSP,,,
94,Spectrogram 1,1,39999.76756,40000.85306,1590.672,6746.642,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240507_080002.wav,429.7024,BIGM14_20240507_080002.wav,1.0855,Red-winged Blackbird,,,1,RWBL,conklaree,,
55,Spectrogram 1,1,45298.55975,45301.55975,1535.821,5101.119,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,333.849,BIGM14_20240516_070002.wav,3,King Rail,,0.804,,,,,
90,Spectrogram 1,1,45299.28377,45301.46198,3016.791,6143.284,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,334.573,BIGM14_20240516_070002.wav,2.1782,Common Yellowthroat,,,,,,,
164,Spectrogram 1,1,45302.75083,45305.75083,0,17651.887,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,338.0401,BIGM14_20240516_070002.wav,3,King Rail,,,1,KIRA,kek,,1
92,Spectrogram 1,1,45302.96363,45304.23425,3894.403,9379.478,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,338.2529,BIGM14_20240516_070002.wav,1.2706,Common Yellowthroat,,,1,COYE,,,
91,Spectrogram 1,1,45304.1765,45305.29036,1919.776,15303.358,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,339.4658,BIGM14_20240516_070002.wav,1.1139,Red-winged Blackbird,,,1,RWBL,multiple,,
196,Spectrogram 1,1,45304.63095,45305.21977,3157.159,17138.864,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,339.9202,BIGM14_20240516_070002.wav,0.5888,Red-winged Blackbird,,,1,RWBL,jeer,,
93,Spectrogram 1,1,45306.29695,45309.29695,0,10103.774,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,341.5862,BIGM14_20240516_070002.wav,3,Marsh Wren,,,1,MAWR,,,1
166,Spectrogram 1,1,45306.3825,45309.19243,59.434,4279.245,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,341.6717,BIGM14_20240516_070002.wav,2.8099,Canada Goose,,,1,CAGO,,,
167,Spectrogram 1,1,45306.48334,45309.25601,0,6656.604,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,341.7726,BIGM14_20240516_070002.wav,2.7727,King Rail,,,1,KIRA,kek,,
197,Spectrogram 1,1,45307.50051,45308.5738,4610.455,10173.068,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,342.7898,BIGM14_20240516_070002.wav,1.0733,,,,1,NT,,,
165,Spectrogram 1,1,45308.53653,45308.87939,3625.472,8736.792,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240516_070002.wav,343.8258,BIGM14_20240516_070002.wav,0.3429,Red-winged Blackbird,,,1,RWBL,jeer,,
56,Spectrogram 1,1,49891.0667,49905.72015,1097.015,4004.104,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1329.2599,BIGM14_20240526_070002.wav,14.6534,King Rail,,0.4088,,,,,
95,Spectrogram 1,1,49896.61951,49897.5106,1864.925,4004.104,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1334.8127,BIGM14_20240526_070002.wav,0.8911,Red-winged Blackbird,,,,,,,
96,Spectrogram 1,1,49898.40994,49899.31753,2194.03,5978.731,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1336.6031,BIGM14_20240526_070002.wav,0.9076,Red-winged Blackbird,,,,,,,
158,Spectrogram 1,1,49900.64436,49903.3574,0,12837.736,E:\2025 King Rail Project\AGL ARU Data\Audio\BigMarsh 20240503 to 20240615\BIGM14_20240526_070002.wav,1338.8376,BIGM14_20240526_070002.wav,2.713,King Rail,,,1,KIRA,kek,,1
