Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?
23,Spectrogram 1,1,153,156,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,153,SMA06024_20250326_193100.wav,3,Pied-billed Grebe,pibgre,0.2092,,,,,
24,Spectrogram 1,1,156,159,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,156,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1659,,,,,
25,Spectrogram 1,1,162,165,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,162,SMA06024_20250326_193100.wav,3,Least Bittern,leabit,0.204,,,,,
26,Spectrogram 1,1,162,165,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,162,SMA06024_20250326_193100.wav,3,Pied-billed Grebe,pibgre,0.1126,,,,,
27,Spectrogram 1,1,165,168,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,165,SMA06024_20250326_193100.wav,3,Pied-billed Grebe,pibgre,0.1356,,,,,
28,Spectrogram 1,1,180,183,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,180,SMA06024_20250326_193100.wav,3,Pied-billed Grebe,pibgre,0.1202,,,,,
29,Spectrogram 1,1,198,201,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,198,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1122,,,,,
30,Spectrogram 1,1,204,207,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,204,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1019,,,,,
31,Spectrogram 1,1,207,210,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,207,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1122,,,,,
32,Spectrogram 1,1,210,213,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,210,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1287,,,,,
33,Spectrogram 1,1,213,216,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,213,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1292,,,,,
34,Spectrogram 1,1,216,219,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,216,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1102,,,,,
35,Spectrogram 1,1,219,222,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,219,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1654,,,,,
36,Spectrogram 1,1,222,225,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,222,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1494,,,,,
37,Spectrogram 1,1,225,228,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,225,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.201,,,,,
38,Spectrogram 1,1,225,228,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,225,SMA06024_20250326_193100.wav,3,Tree Swallow,treswa,0.1371,,,,,
39,Spectrogram 1,1,225,228,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,225,SMA06024_20250326_193100.wav,3,Virginia Rail,virrai,0.1044,,,,,
40,Spectrogram 1,1,240,243,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,240,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1339,,,,,
41,Spectrogram 1,1,261,264,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,261,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1417,,,,,
42,Spectrogram 1,1,267,270,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,267,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.2417,,,,,
43,Spectrogram 1,1,276,279,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,276,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.3249,,,,,
44,Spectrogram 1,1,285,288,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,285,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1314,,,,,
45,Spectrogram 1,1,291,294,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,291,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1474,,,,,
46,Spectrogram 1,1,291,294,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,291,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1085,,,,,
47,Spectrogram 1,1,294,297,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,294,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1675,,,,,
48,Spectrogram 1,1,351,354,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,351,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.2328,,,,,
49,Spectrogram 1,1,354,357,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,354,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1074,,,,,
50,Spectrogram 1,1,369,372,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,369,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1607,,,,,
51,Spectrogram 1,1,378,381,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,378,SMA06024_20250326_193100.wav,3,Virginia Rail,virrai,0.1497,,,,,
52,Spectrogram 1,1,378,381,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,378,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1021,,,,,
53,Spectrogram 1,1,381,384,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,381,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1387,,,,,
54,Spectrogram 1,1,393,396,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,393,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.2162,,,,,
55,Spectrogram 1,1,396,399,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,396,SMA06024_20250326_193100.wav,3,Virginia Rail,virrai,0.1643,0,RWBL,,,
56,Spectrogram 1,1,411,414,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,411,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1311,,,,,
57,Spectrogram 1,1,414,417,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,414,SMA06024_20250326_193100.wav,3,Virginia Rail,virrai,0.1368,,,,,
58,Spectrogram 1,1,417,420,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,417,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.2273,,,,,
59,Spectrogram 1,1,423,426,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,423,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1221,,,,,
60,Spectrogram 1,1,423,426,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,423,SMA06024_20250326_193100.wav,3,Least Bittern,leabit,0.1057,,,,,
61,Spectrogram 1,1,426,429,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,426,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.5348,,,,,
62,Spectrogram 1,1,429,432,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,429,SMA06024_20250326_193100.wav,3,Virginia Rail,virrai,0.1149,,,,,
63,Spectrogram 1,1,438,441,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,438,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1773,,,,,
64,Spectrogram 1,1,447,450,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,447,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1042,,,,,
65,Spectrogram 1,1,450,453,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,450,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.103,,,,,
66,Spectrogram 1,1,453,456,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,453,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1156,,,,,
67,Spectrogram 1,1,459,462,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,459,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1144,,,,,
68,Spectrogram 1,1,465,468,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,465,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.2411,,,,,
69,Spectrogram 1,1,474,477,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,474,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.271,,,,,
70,Spectrogram 1,1,480,483,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,480,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1281,,,,,
71,Spectrogram 1,1,483,486,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,483,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1084,,,,,
72,Spectrogram 1,1,486,489,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,486,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1119,,,,,
73,Spectrogram 1,1,498,501,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,498,SMA06024_20250326_193100.wav,3,Least Bittern,leabit,0.1474,,,,,
74,Spectrogram 1,1,507,510,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,507,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.3298,,,,,
75,Spectrogram 1,1,513,516,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,513,SMA06024_20250326_193100.wav,3,Least Bittern,leabit,0.101,,,,,
76,Spectrogram 1,1,516,519,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,516,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.234,,,,,
77,Spectrogram 1,1,516,519,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,516,SMA06024_20250326_193100.wav,3,Least Bittern,leabit,0.1173,,,,,
78,Spectrogram 1,1,528,531,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,528,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.2409,,,,,
79,Spectrogram 1,1,534,537,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,534,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.1804,,,,,
80,Spectrogram 1,1,537,540,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,537,SMA06024_20250326_193100.wav,3,Wood Duck,wooduc,0.9256,,,,,
81,Spectrogram 1,1,540,543,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,540,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1245,,,,,
82,Spectrogram 1,1,549,552,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,549,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.111,,,,,
83,Spectrogram 1,1,573,576,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,573,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1186,,,,,
84,Spectrogram 1,1,588,591,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,588,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1505,,,,,
85,Spectrogram 1,1,597,600,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,597,SMA06024_20250326_193100.wav,3,Swamp Sparrow,swaspa,0.2038,,,,,
86,Spectrogram 1,1,597,600,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,597,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1019,,,,,
87,Spectrogram 1,1,600,603,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,600,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1313,,,,,
88,Spectrogram 1,1,606,609,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,606,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.4997,,,,,
89,Spectrogram 1,1,609,612,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,609,SMA06024_20250326_193100.wav,3,Least Bittern,leabit,0.1034,,,,,
90,Spectrogram 1,1,612,615,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,612,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1062,,,,,
91,Spectrogram 1,1,633,636,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,633,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.2282,,,,,
92,Spectrogram 1,1,633,636,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,633,SMA06024_20250326_193100.wav,3,Sora,sora,0.1017,,,,,
93,Spectrogram 1,1,642,645,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,642,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1052,,,,,
94,Spectrogram 1,1,654,657,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,654,SMA06024_20250326_193100.wav,3,Red-winged Blackbird,rewbla,0.1027,,,,,
95,Spectrogram 1,1,663,666,0,12000,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250326_193100.wav,663,SMA06024_20250326_193100.wav,3,Common Gallinule,comgal1,0.1177,,,,,
