Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Delta Time (s)	Common Name	Species Code	Confidence	Verify	Label	Call Type	Notes	Done?
15	Spectrogram 1	1	39.000000000	42.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	39.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1444					
16	Spectrogram 1	1	42.000000000	45.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	42.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2147					
17	Spectrogram 1	1	42.000000000	45.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	42.0000	2MA04668_20250414_195300.wav	3.0000	Sora	sora	0.1374					
19	Spectrogram 1	1	45.000000000	48.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	45.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1488					
18	Spectrogram 1	1	45.000000000	48.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	45.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.1550					
20	Spectrogram 1	1	48.000000000	51.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	48.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.1363					
21	Spectrogram 1	1	51.000000000	54.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	51.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1533					
22	Spectrogram 1	1	51.000000000	54.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	51.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.1287					
23	Spectrogram 1	1	54.000000000	57.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	54.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1412					
24	Spectrogram 1	1	57.000000000	60.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	57.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2717					
25	Spectrogram 1	1	60.000000000	63.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	60.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.4532					
26	Spectrogram 1	1	60.000000000	63.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	60.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.1093					
27	Spectrogram 1	1	63.000000000	66.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	63.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.4641	0	RWBL		check for RWBL?	1
28	Spectrogram 1	1	63.000000000	66.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	63.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2158	0				1
46224	Spectrogram 1	1	63.006198580	65.986721792	0.000	2314.286	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	63.0062	2MA04668_20250414_195300.wav	2.9805	Canada Goose				CAGO			
46223	Spectrogram 1	1	63.009738394	65.976102351	2271.429	3685.714	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	63.0097	2MA04668_20250414_195300.wav	2.9664	Spring Peeper				Spring Peeper			
46227	Spectrogram 1	1	63.138533696	65.334801268	3185.841	5070.796	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	63.1385	2MA04668_20250414_195300.wav	2.1963	Red-winged Blackbird				RWBL	jeer		
46228	Spectrogram 1	1	63.476421014	65.150470842	4294.416	6159.292	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	63.4764	2MA04668_20250414_195300.wav	1.6740					NT		insect	
46222	Spectrogram 1	1	64.606194414	64.744247152	728.571	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	64.6062	2MA04668_20250414_195300.wav	0.1381	Red-winged Blackbird				RWBL	jenk		
29	Spectrogram 1	1	66.000000000	69.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	66.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2356					
30	Spectrogram 1	1	69.000000000	72.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	69.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.1788					
31	Spectrogram 1	1	72.000000000	75.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	72.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1072					
32	Spectrogram 1	1	75.000000000	78.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	75.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.1305					
33	Spectrogram 1	1	78.000000000	81.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	78.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2198					
34	Spectrogram 1	1	81.000000000	84.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	81.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.3710					
35	Spectrogram 1	1	84.000000000	87.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	84.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.4656					
36	Spectrogram 1	1	84.000000000	87.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	84.0000	2MA04668_20250414_195300.wav	3.0000	Pied-billed Grebe	pibgre	0.1282					
37	Spectrogram 1	1	84.000000000	87.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	84.0000	2MA04668_20250414_195300.wav	3.0000	Sora	sora	0.1076					
38	Spectrogram 1	1	87.000000000	90.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	87.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1730					
39	Spectrogram 1	1	90.000000000	93.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	90.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2763					
41	Spectrogram 1	1	90.000000000	93.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	90.0000	2MA04668_20250414_195300.wav	3.0000	Sora	sora	0.1745					
40	Spectrogram 1	1	90.000000000	93.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	90.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.2551					
42	Spectrogram 1	1	93.000000000	96.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	93.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2287					
43	Spectrogram 1	1	96.000000000	99.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	96.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2262					
45	Spectrogram 1	1	96.000000000	99.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	96.0000	2MA04668_20250414_195300.wav	3.0000	Sora	sora	0.1041					
44	Spectrogram 1	1	96.000000000	99.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	96.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.1330					
46	Spectrogram 1	1	99.000000000	102.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	99.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.4431					
47	Spectrogram 1	1	99.000000000	102.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	99.0000	2MA04668_20250414_195300.wav	3.0000	Pied-billed Grebe	pibgre	0.1058					
48	Spectrogram 1	1	102.000000000	105.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	102.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2655					
49	Spectrogram 1	1	105.000000000	108.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	105.0000	2MA04668_20250414_195300.wav	3.0000	Red-winged Blackbird	rewbla	0.1601					
50	Spectrogram 1	1	108.000000000	111.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	108.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1878					
51	Spectrogram 1	1	111.000000000	114.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	111.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2261					
52	Spectrogram 1	1	114.000000000	117.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	114.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.6811					
53	Spectrogram 1	1	117.000000000	120.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	117.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2451					
54	Spectrogram 1	1	120.000000000	123.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	120.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.3801					
55	Spectrogram 1	1	123.000000000	126.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	123.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2464					
58	Spectrogram 1	1	126.000000000	129.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	126.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1597					
57	Spectrogram 1	1	126.000000000	129.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	126.0000	2MA04668_20250414_195300.wav	3.0000	King Rail	kinrai4	0.1722					
56	Spectrogram 1	1	126.000000000	129.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	126.0000	2MA04668_20250414_195300.wav	3.0000	Least Bittern	leabit	0.1835					
59	Spectrogram 1	1	126.000000000	129.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	126.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.1148					
61	Spectrogram 1	1	132.000000000	135.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	132.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2212					
60	Spectrogram 1	1	132.000000000	135.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	132.0000	2MA04668_20250414_195300.wav	3.0000	Sora	sora	0.2475					
62	Spectrogram 1	1	135.000000000	138.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	135.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1023					
63	Spectrogram 1	1	138.000000000	141.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	138.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2204					
64	Spectrogram 1	1	141.000000000	144.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	141.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.3668					
65	Spectrogram 1	1	144.000000000	147.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	144.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1627					
66	Spectrogram 1	1	144.000000000	147.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	144.0000	2MA04668_20250414_195300.wav	3.0000	Red-winged Blackbird	rewbla	0.1085					
67	Spectrogram 1	1	147.000000000	150.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	147.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1507					
68	Spectrogram 1	1	147.000000000	150.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	147.0000	2MA04668_20250414_195300.wav	3.0000	Red-winged Blackbird	rewbla	0.1435					
69	Spectrogram 1	1	150.000000000	153.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	150.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2520					
70	Spectrogram 1	1	153.000000000	156.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	153.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1924					
71	Spectrogram 1	1	156.000000000	159.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	156.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1668					
72	Spectrogram 1	1	156.000000000	159.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	156.0000	2MA04668_20250414_195300.wav	3.0000	Red-winged Blackbird	rewbla	0.1300					
73	Spectrogram 1	1	159.000000000	162.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	159.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1230					
74	Spectrogram 1	1	162.000000000	165.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	162.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1577					
75	Spectrogram 1	1	165.000000000	168.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	165.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.5687					
76	Spectrogram 1	1	168.000000000	171.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	168.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.2425					
77	Spectrogram 1	1	168.000000000	171.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	168.0000	2MA04668_20250414_195300.wav	3.0000	Red-winged Blackbird	rewbla	0.1328					
78	Spectrogram 1	1	171.000000000	174.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	171.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.1577					
79	Spectrogram 1	1	174.000000000	177.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	174.0000	2MA04668_20250414_195300.wav	3.0000	Sora	sora	0.2515					
80	Spectrogram 1	1	177.000000000	180.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	177.0000	2MA04668_20250414_195300.wav	3.0000	American Bittern	amebit	0.3043					
46100	Spectrogram 1	1	182.993178146	185.986797643	617.363	1967.846	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	182.9932	2MA04668_20250414_195300.wav	2.9936	Canada Goose				CAGO			
46106	Spectrogram 1	1	182.998184199	185.986797643	2276.527	3549.839	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	182.9982	2MA04668_20250414_195300.wav	2.9886	Spring Peeper				Spring Peeper		Spring Peeper Frog	
81	Spectrogram 1	1	183.000000000	186.000000000	0.000	12000.000	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	183.0000	2MA04668_20250414_195300.wav	3.0000	Virginia Rail	virrai	0.7587	0	RWBL		verify RWBL pink, jenk	1
46103	Spectrogram 1	1	183.023214462	183.398668412	4591.640	6405.145	D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav	183.0232	2MA04668_20250414_195300.wav	0.3755					NT		insect	
